Date,SPY,VTI,BND,EMB,TLT,MBB,IAU,USO,USDEUR,USDJPY
11/12/2012,121.9,62.7,71.6,90.1,106.6,94.3,16.8,31.6,0.787,79.5
11/13/2012,121.5,62.4,71.5,90,107,94.2,16.8,31.4,0.787,79.4
11/14/2012,119.8,61.6,71.5,90,107.1,94.1,16.8,31.8,0.785,80.3
11/15/2012,119.6,61.4,71.5,89.7,106.8,94.2,16.7,31.5,0.782,81.2
11/16/2012,120.2,61.7,71.5,89.5,106.8,94.2,16.7,31.9,0.785,81.3
11/19/2012,122.6,63,71.5,89.8,106.2,94.3,16.9,32.7,0.781,81.4
11/20/2012,122.7,63.1,71.4,90.1,105.1,94.3,16.8,32,0.78,81.7
11/21/2012,122.9,63.2,71.3,90,105,94.3,16.8,32.1,0.779,82.5
11/22/2012,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.776,82.5
11/23/2012,124.6,64.1,71.3,90,104.9,94.3,17,32.3,0.771,82.4
11/26/2012,124.3,64,71.3,90.2,105.4,94.3,17,32.2,0.771,82.1
11/27/2012,123.7,63.6,71.4,90.3,105.8,94.3,17,32,0.773,82.2
11/28/2012,124.7,64.2,71.5,90.5,105.7,94.3,16.7,31.8,0.772,82.1
11/29/2012,125.3,64.5,71.5,90.9,105.7,94.3,16.8,32.2,0.771,82.1
11/30/2012,125.3,64.5,71.5,90.9,105.4,94.3,16.7,32.6,0.77,82.5
12/3/2012,124.7,64.2,71.5,91,105.5,94.3,16.7,32.6,0.766,82.3
12/4/2012,124.5,64.1,71.6,91,106.1,94.4,16.5,32.4,0.764,81.9
12/5/2012,124.7,64.3,71.6,91.1,106.1,94.3,16.5,32.2,0.765,82.5
12/6/2012,125.2,64.5,71.6,91.3,106.3,94.3,16.5,31.7,0.771,82.4
12/7/2012,125.5,64.6,71.5,91.1,105.3,94.3,16.6,31.5,0.774,82.5
12/10/2012,125.6,64.7,71.6,91.2,105.8,94.4,16.7,31.4,0.773,82.4
12/11/2012,126.4,65.1,71.5,91.2,105,94.3,16.6,31.5,0.769,82.5
12/12/2012,126.5,65.2,71.4,91.1,103.8,94.3,16.7,31.8,0.765,83.3
12/13/2012,125.7,64.8,71.2,91.1,103.8,94.2,16.5,31.6,0.765,83.7
12/14/2012,125.3,64.5,71.3,91,104.6,94.2,16.5,31.8,0.76,83.5
12/17/2012,126.7,65.3,71.2,90.9,103.1,94.2,16.5,32,0.76,83.9
12/18/2012,128.1,66.1,71,90.8,102,94.1,16.3,32.2,0.756,84.2
12/19/2012,127.2,65.7,71.1,91,102.3,94.2,16.2,32.7,0.756,84.4
12/20/2012,127.9,66,71.2,91.2,102.4,94.2,16.1,32.7,0.755,84.4
12/21/2012,126.8,65.5,71.3,91.3,103.5,94.3,16.1,32.4,0.758,84.2
12/24/2012,126.4,65.3,71.3,91.4,103.3,94.3,16.1,32.2,0.758,84.9
12/25/2012,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.759,84.8
12/26/2012,125.8,64.9,71.3,91.4,103.7,94.3,16.1,33.2,0.756,85.6
12/27/2012,125.7,64.9,71.4,91.5,104,94.3,16.2,33.2,0.755,86.1
12/28/2012,124.3,64.2,71.4,91.6,104.6,94.4,16.1,33,0.757,86
12/31/2012,126.4,65.3,71.4,91.6,102.8,94.3,16.3,33.4,0.758,86.8
1/1/2013,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.758,86.7
1/2/2013,129.7,67,71.2,91.9,101.4,94.3,16.4,33.8,0.758,87.3
1/3/2013,129.4,66.9,71,91.8,100,94.5,16.2,33.7,0.766,87.2
1/4/2013,129.9,67.3,71.1,91.5,100.4,94.4,16.1,33.9,0.765,88.2
1/7/2013,129.6,67.1,71.1,91.5,100.5,94.5,16,33.9,0.762,87.8
1/8/2013,129.2,66.9,71.2,91.1,101.1,94.5,16.1,34,0.765,87.1
1/9/2013,129.5,67.1,71.1,91.1,101,94.4,16.1,33.9,0.766,87.9
1/10/2013,130.6,67.6,71.1,91,100.8,94.3,16.3,34.2,0.754,88.8
1/11/2013,130.6,67.6,71.2,90.6,101.7,94.3,16.2,34.1,0.75,89.2
1/14/2013,130.5,67.5,71.2,90.7,101.4,94.4,16.2,34.3,0.747,89.5
1/15/2013,130.6,67.6,71.3,91.1,101.9,94.4,16.3,34,0.752,88.8
1/16/2013,130.5,67.6,71.3,91,102.1,94.4,16.3,34.3,0.753,88.4
1/17/2013,131.4,68,71.2,90.8,101,94.3,16.4,34.7,0.748,89.9
1/18/2013,131.7,68.2,71.3,91.1,101.8,94.3,16.4,34.8,0.751,90.1
1/21/2013,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.751,89.6
1/22/2013,132.4,68.6,71.2,91,102,94.3,16.5,35,0.751,88.7
1/23/2013,132.6,68.6,71.3,91,101.9,94.4,16.4,34.6,0.751,88.6
1/24/2013,132.6,68.7,71.2,91.1,101.5,94.3,16.2,34.8,0.748,90.3
1/25/2013,133.4,69.1,71,90.7,100.1,94.2,16.1,34.8,0.743,90.9
1/28/2013,133.2,69,70.9,90.4,99.8,94.1,16.1,34.9,0.743,90.9
1/29/2013,133.7,69.3,70.8,90.2,99.2,94,16.2,35.3,0.741,90.7
1/30/2013,133.2,69,70.7,89.4,99,94.1,16.3,35.5,0.737,91.1
1/31/2013,132.9,68.9,70.9,89,99.5,94.1,16.2,35.3,0.737,91.7
2/1/2013,134.3,69.5,70.7,89.1,98.2,94.1,16.2,35.4,0.733,92.8
2/4/2013,132.7,68.8,70.9,88.8,99.5,94.2,16.3,34.8,0.74,92.4
2/5/2013,134.1,69.5,70.8,89,98.6,94.1,16.3,35,0.736,93.6
2/6/2013,134.2,69.6,71,89,99.4,94.2,16.3,35,0.739,93.6
2/7/2013,134,69.5,71,89.3,99.2,94.1,16.3,34.7,0.746,93.6
2/8/2013,134.8,69.9,71,89.7,99.6,94.1,16.2,34.7,0.748,92.7
2/11/2013,134.7,69.9,70.9,89.8,99.5,94,16.1,35.1,0.746,94.3
2/12/2013,135,70,70.9,89.8,99.2,94,16.1,35.3,0.743,93.5
2/13/2013,135.1,70.1,70.8,89.3,98.4,94,16,35.2,0.743,93.4
2/14/2013,135.2,70.2,70.9,89.3,99.3,94.1,15.9,35.3,0.748,92.9
2/15/2013,135,70.1,70.8,89.2,99,94.1,15.7,34.7,0.748,93.5
2/18/2013,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.749,94
2/19/2013,136,70.6,70.8,89.3,98.6,94.1,15.6,35,0.747,93.6
2/20/2013,134.3,69.6,70.9,88.9,98.8,94.2,15.2,34.2,0.753,93.6
2/21/2013,133.5,69.2,70.9,88.8,99.4,94.1,15.3,33.4,0.758,93.1
2/22/2013,134.8,69.8,71,88.7,99.5,94.2,15.4,33.6,0.758,93.4
2/25/2013,132.3,68.5,71.2,88.8,101.4,94.2,15.5,33.2,0.766,91.8
2/26/2013,133.2,69,71.2,89.2,100.9,94.4,15.7,33.3,0.766,92
2/27/2013,134.9,69.8,71.2,89.3,100.6,94.3,15.5,33.4,0.761,92.2
2/28/2013,134.6,69.8,71.2,89.2,100.8,94.4,15.4,33.1,0.766,92.6
3/1/2013,135,69.9,71.3,88.8,101.3,94.5,15.3,32.7,0.768,93.6
3/4/2013,135.8,70.2,71.3,89.2,100.8,94.4,15.3,32.4,0.768,93.5
3/5/2013,137,70.9,71.2,89.6,100.5,94.4,15.3,32.7,0.766,93.3
3/6/2013,137.2,71.1,71.1,89.5,99.6,94.3,15.4,32.5,0.771,94.1
3/7/2013,137.4,71.2,71,89.2,98.8,94.1,15.3,32.9,0.763,94.8
3/8/2013,138,71.6,70.8,88.9,97.8,94,15.3,33.1,0.769,96
3/11/2013,138.5,71.8,70.8,88.7,97.9,93.9,15.4,33,0.767,96.3
3/12/2013,138.2,71.7,70.9,88.9,98.6,94,15.5,33.3,0.767,96.1
3/13/2013,138.4,71.8,70.8,88.7,98.5,94,15.4,33.2,0.772,96.1
3/14/2013,139.1,72.2,70.8,88.6,98.2,94.1,15.5,33.4,0.769,96.1
3/15/2013,139,72.1,70.9,88.7,98.6,94.2,15.5,33.6,0.765,95.3
3/18/2013,138.2,71.7,71.1,88.5,99.4,94.3,15.6,33.7,0.772,95.2
3/19/2013,137.9,71.5,71.1,88.4,100,94.3,15.7,33.1,0.776,95.2
3/20/2013,138.8,72.1,71,88.5,98.9,94.3,15.6,33.5,0.773,96
3/21/2013,137.6,71.5,71.1,88.4,99.9,94.3,15.7,33.1,0.775,94.9
3/22/2013,138.7,71.9,71.1,88.3,100,94.3,15.6,33.6,0.77,94.5
3/25/2013,138.2,71.7,71.1,88.3,99.9,94.4,15.6,33.9,0.778,94.2
3/26/2013,139.3,72.2,71.1,88.4,100,94.4,15.6,34.5,0.778,94.4
3/27/2013,139.3,72.3,71.3,88.3,100.8,94.4,15.6,34.6,0.783,94.5
3/28/2013,139.7,72.5,71.3,88.4,100.3,94.4,15.5,34.8,0.78,94.2
3/29/2013,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.78,94.2
4/1/2013,139.1,72.1,71.4,88.4,101.1,94.5,15.6,34.7,0.778,93.2
4/2/2013,139.8,72.3,71.4,88.5,100.7,94.5,15.3,34.7,0.78,93.4
4/3/2013,138.4,71.6,71.4,88.9,101.6,94.6,15.2,33.8,0.778,93
4/4/2013,139,71.9,71.6,89.3,102.8,94.8,15.1,33.4,0.773,96.3
4/5/2013,138.4,71.6,71.8,90.5,104.9,94.8,15.4,33.3,0.77,97.6
4/8/2013,139.3,72.1,71.8,90.8,104.1,94.7,15.3,33.5,0.769,99.4
4/9/2013,139.8,72.3,71.7,90.7,103.8,94.7,15.4,33.6,0.764,99
4/10/2013,141.5,73.2,71.6,90.8,102.4,94.6,15.1,33.8,0.765,99.8
4/11/2013,141.9,73.5,71.6,91,102.6,94.6,15.2,33.5,0.763,99.7
4/12/2013,141.6,73.2,71.8,91.3,104.1,94.8,14.5,32.5,0.763,98.4
4/15/2013,138.3,71.4,71.9,90.9,105,94.8,13.2,31.5,0.767,96.8
4/16/2013,140.4,72.5,71.8,90.8,104.2,94.8,13.4,31.8,0.759,97.5
4/17/2013,138.3,71.4,71.9,90.5,104.8,94.8,13.3,31,0.767,98.1
4/18/2013,137.4,71,71.9,90.4,105.1,94.8,13.5,31.6,0.766,98.2
4/19/2013,138.6,71.6,71.9,90.6,104.9,94.9,13.6,31.4,0.766,99.5
4/22/2013,139.3,71.9,71.9,90.7,105,94.9,13.9,31.8,0.765,99.2
4/23/2013,140.7,72.7,71.9,90.9,104.6,94.9,13.8,31.9,0.769,99.5
4/24/2013,140.8,72.8,71.9,91,104.9,94.9,13.9,32.7,0.768,99.5
4/25/2013,141.3,73.1,71.9,90.9,104.4,94.8,14.2,33.3,0.769,99.3
4/26/2013,141.1,73,72,90.9,105.4,94.9,14.2,33.1,0.768,98.1
4/29/2013,142,73.5,72,91.2,105,95,14.3,33.6,0.763,97.8
4/30/2013,142.4,73.7,72,91.5,105,95,14.4,33.2,0.759,97.5
5/1/2013,141.1,72.9,72.1,91.7,106.1,95,14.2,32.4,0.759,97.4
5/2/2013,142.4,73.7,72.2,92.1,106,94.9,14.3,33.5,0.765,97.9
5/3/2013,143.9,74.4,71.8,91.8,103.5,94.7,14.3,34,0.762,99
5/6/2013,144.3,74.7,71.8,91.7,103.2,94.6,14.3,34.1,0.765,99.3
5/7/2013,145,75.1,71.7,91.5,102.8,94.5,14.1,34,0.765,99
5/8/2013,145.6,75.4,71.8,91.6,103,94.6,14.3,34.4,0.76,99
5/9/2013,145.2,75.2,71.7,91.8,102.7,94.4,14.2,34.2,0.767,100.6
5/10/2013,145.7,75.5,71.5,91.2,101.6,94.3,14,34.1,0.77,101.6
5/13/2013,145.8,75.5,71.4,90.6,100.8,94.3,13.9,33.9,0.771,101.8
5/14/2013,147.3,76.3,71.3,90.5,99.7,94.2,13.9,33.6,0.774,102.4
5/15/2013,148.1,76.6,71.4,90.3,100.4,94.1,13.5,33.6,0.776,102.3
5/16/2013,147.4,76.3,71.5,90.6,101.4,94.3,13.5,33.9,0.776,102.3
5/17/2013,148.9,77.1,71.3,90.5,100.2,94.2,13.2,34.2,0.779,103.2
5/20/2013,148.8,77.1,71.3,90.2,100,93.9,13.6,34.4,0.776,102.3
5/21/2013,149.1,77.2,71.4,90.1,100.8,94.1,13.4,34.1,0.775,102.5
5/22/2013,148,76.5,71.1,90.1,99.3,93.8,13.3,33.5,0.778,103.2
5/23/2013,147.5,76.3,71.1,89.5,99.8,93.9,13.5,33.5,0.773,102
5/24/2013,147.4,76.2,71.1,89.1,99.9,93.9,13.5,33.4,0.773,101.3
5/27/2013,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.773,101
5/28/2013,148.3,76.7,70.8,88.5,97.4,93.2,13.4,33.8,0.778,102.4
5/29/2013,147.3,76.2,70.8,87.7,98.5,93.4,13.5,33.1,0.773,101.2
5/30/2013,147.9,76.5,70.8,87.6,98.3,93.5,13.7,33.3,0.766,100.7
5/31/2013,145.7,75.5,70.6,87,97.9,93.3,13.5,32.6,0.769,100.5
6/3/2013,146.5,75.8,70.6,87,98.4,93.2,13.7,33.2,0.765,99.5
6/4/2013,145.8,75.4,70.5,87,97.5,93.1,13.6,33.2,0.765,100
6/5/2013,143.8,74.4,70.5,86.4,98.9,93,13.6,33.3,0.764,99.1
6/6/2013,145.1,75.1,70.6,86.6,98.8,93.3,13.7,33.6,0.755,97
6/7/2013,146.9,76,70.4,86.1,97.1,93,13.4,34.2,0.757,97.6
6/10/2013,146.9,76,70.3,85.2,96.6,92.9,13.5,34,0.754,98.8
6/11/2013,145.4,75.2,70.3,83.4,97.7,93,13.4,33.8,0.751,96
6/12/2013,144.2,74.6,70.1,84.4,96.3,92.8,13.5,34,0.75,96
6/13/2013,146.4,75.8,70.5,86,97.9,93.3,13.5,34.3,0.748,95.4
6/14/2013,145.5,75.3,70.5,86.4,97.6,93.4,13.5,34.7,0.749,94.3
6/17/2013,146.6,75.9,70.5,85.9,97.1,93.3,13.5,34.8,0.748,94.5
6/18/2013,147.8,76.4,70.4,84.9,97.2,93.3,13.3,35,0.747,95.3
6/19/2013,145.7,75.5,70,83.9,96.2,92.7,13.1,34.8,0.752,96.5
6/20/2013,142.1,73.6,69.4,81.4,94.6,92.2,12.4,33.6,0.756,97.3
6/21/2013,142.6,73.8,69.1,80.1,93,91.5,12.6,33.2,0.762,97.9
6/24/2013,140.8,72.8,68.8,78.7,93.4,91.3,12.5,33.6,0.762,97.7
6/25/2013,142.1,73.6,68.9,80.5,92.5,91.3,12.4,33.7,0.764,97.8
6/26/2013,143.5,74.2,69.2,81.3,93.1,91.7,11.9,33.8,0.769,97.7
6/27/2013,144.4,74.8,69.4,82.9,94.1,92.1,11.7,34.3,0.767,98.4
6/28/2013,143.8,74.4,69.5,83.2,94.7,92.4,12,34.2,0.769,99.1
7/1/2013,144.6,75,69.6,83.8,94.9,92.5,12.2,34.7,0.766,99.7
7/2/2013,144.5,74.9,69.6,84.1,94.9,92.4,12.1,35.2,0.771,100.6
7/3/2013,144.6,75,69.6,83.3,94.6,92.1,12.1,35.8,0.769,99.9
7/4/2013,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.774,100
7/5/2013,146.1,75.8,68.8,81.7,91.3,91.1,11.9,36.6,0.779,101.2
7/8/2013,147,76.3,69.1,82.5,92.2,91.4,12,36.4,0.777,101
7/9/2013,148,76.8,69.2,82.5,92.3,91.6,12.1,36.8,0.782,101.2
7/10/2013,148.1,76.8,69,81.6,91.6,91.3,12.2,37.4,0.771,99.7
7/11/2013,150.1,77.9,69.5,83.1,92.7,91.6,12.5,37,0.764,99
7/12/2013,150.2,78,69.4,82.4,92.6,91.7,12.5,37.6,0.765,99.2
7/15/2013,150.7,78.3,69.6,83.3,93.1,91.9,12.5,37.7,0.766,99.9
7/16/2013,150.2,78,69.7,83.9,93.4,92,12.6,37.5,0.76,99.1
7/17/2013,150.6,78.2,69.8,84.6,93.6,92.2,12.4,37.8,0.762,99.6
7/18/2013,151.4,78.7,69.7,85,92.4,91.9,12.5,38.3,0.763,100.4
7/19/2013,151.6,78.8,69.9,85.1,93.9,92.3,12.6,38.5,0.761,100.7
7/22/2013,151.9,78.9,69.9,85,94,92.4,13,37.9,0.758,99.7
7/23/2013,151.6,78.8,69.9,85.4,93.6,92.3,13.1,38.1,0.756,99.4
7/24/2013,151.1,78.5,69.7,84.6,92.4,92,12.8,37.4,0.758,100.3
7/25/2013,151.4,78.8,69.7,84.7,92.4,92.2,12.9,37.6,0.753,99.3
7/26/2013,151.6,78.8,69.7,84.4,93,92.2,13,37.2,0.753,98.2
7/29/2013,151.1,78.5,69.7,84,92.3,92.2,12.9,37.1,0.754,98
7/30/2013,151.1,78.6,69.7,83.9,92.3,92.2,12.9,36.7,0.754,98
7/31/2013,151.2,78.7,69.7,83.3,92.6,92.3,12.9,37.4,0.752,97.9
8/1/2013,153,79.7,69.4,83.1,90.8,91.7,12.7,38.3,0.757,99.5
8/2/2013,153.2,79.7,69.6,84.1,91.8,92.2,12.7,37.9,0.753,98.9
8/5/2013,153,79.7,69.6,83.5,91.1,92.1,12.6,37.8,0.754,98.3
8/6/2013,152.1,79.2,69.6,83.6,91.4,92.1,12.5,37.5,0.752,97.7
8/7/2013,151.7,78.9,69.7,83.4,92,92.2,12.5,37,0.75,96.3
8/8/2013,152.2,79.2,69.7,83.5,92.3,92.3,12.8,36.8,0.747,96.7
8/9/2013,151.8,79,69.8,84,92.4,92.4,12.8,37.6,0.75,96.2
8/12/2013,151.6,79,69.7,84,91.8,92.5,13,37.8,0.752,96.9
8/13/2013,152,79.1,69.5,83.3,90.5,92,12.8,37.9,0.754,98.2
8/14/2013,151.3,78.7,69.4,83.2,90.6,92,13,38.1,0.754,98.1
8/15/2013,149.1,77.5,69.2,83,89.4,91.6,13.2,38.2,0.749,97.4
8/16/2013,148.7,77.3,69,82.5,89.1,91.3,13.3,38.4,0.75,97.5
8/19/2013,147.7,76.8,68.8,81.8,88.3,91,13.3,38.2,0.75,97.6
8/20/2013,148.4,77.3,69,81.5,89,91.2,13.3,37.5,0.745,97.3
8/21/2013,147.5,76.8,68.7,81.2,88,91,13.3,37.2,0.749,97.7
8/22/2013,148.9,77.5,68.8,81.3,88.9,91.1,13.4,37.5,0.749,98.7
8/23/2013,149.4,77.8,69,81.8,89.9,91.3,13.6,38,0.747,98.7
8/26/2013,148.8,77.6,69.1,81.9,90.3,91.6,13.6,38,0.748,98.5
